,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,book_chapter,work_in_event,researcher,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,lattes_10_id,event_organization,participation_event,first_doc
159,6105804b-62ba-4558-8e8f-d4be9f137cdd,,,,,,,,,,,,,,,,1,Lucimeire Lobo De Oliveira Almeida,Especialização,,,,,,,,8,,,K4495352Y0,,10,
160,9d3e66d2-e350-4218-a84b-5f47aec80efe,,,,3,2,3,3,3,5,2,2,,,2,3,3,Lilian Reichert Coelho,Doutorado,,16,4,10,6,3,,6,,3,K4772243H6,63,56,2005.0
161,c149f44d-4b86-4d1e-b72c-5a252168ea01,,,3,,,,,,,,,1,,,1,3,Monica Medina Santos Almeida Neves,Mestrado,,,,,,,,9,,1,K4353332T8,,8,
162,9cf98f69-7ec1-44db-a2e2-f2ea07cf7eb3,,,,,,,,,,,,,,,,2,Clara Lourido,Mestrado,,,,,,,,3,,,K4123403E4,,11,2015.0
163,294bc9eb-6091-4124-b70d-30c04e9b129c,,,,,,,,,,,,,1,1,,,Adilma Nunes Rocha,Mestrado,,,,,,,,35,,15,K4217838D9,10,8,
164,66b9be1f-4279-49c2-9ad2-07379a09c756,,,,4,,1,,,1,1,,,1,,10,9,Josias Benevides da Silva,Doutorado,4,5,2,1,,,,5,,8,K4772218J4,11,79,2020.0
165,361442d1-1a45-428b-ab26-b4413a3544be,,,,,1,,,4,1,,,,,2,3,6,André Domingues Dos Santos,Doutorado,1,6,4,6,,,,11,,,K4292685T4,52,,2014.0
166,5620b234-205d-408f-b57d-d248461cad0d,,,,,1,,,,1,,,,1,,3,6,Alba Lúcia Gonçalves,Doutorado,,,,,,,,1,,16,K4708984D4,7,16,2013.0
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,cbccad44-1c21-41c0-be32-0dfce28365e5,,,,,1,6,2,3,2,7,6,5,,1,1,38,Aldenise Alves Moreira,Pós-Doutorado,1,10,1,5,4,,,,,,K4721863J6,2,,2001.0
169,f5a9f354-9369-4f95-8cb0-c16b1bebe621,,,,5,,,1,,,,,,,,8,3,Edinelia Maria Oliveira Souza,Doutorado,,10,4,7,,,,1,,,K4778220Z9,6,3,2012.0
170,4cfef9a2-3903-4acf-9235-e046bf5ab856,,,,,,,,,,,,,,1,3,25,Valter Guimaraes Soares,Mestrado,1,3,,,,,,9,,,K4723581E4,9,18,
171,236c7ae1-1af0-4731-b774-d2007630f4a0,,,,,,,,,,3,,1,,,1,,José Pedro Kunhavalik,Doutorado,,,,,,,,,,,K4790087H5,,,2009.0
172,88cd7363-4f36-4611-8f12-1cb57ecdf1cd,,,,,,4,10,1,1,,,,1,,,8,Débora Diniz Bezerra,Pós-Doutorado,,1,,4,,,,,,,K4700682Z4,1,11,2007.0
173,96d9c465-e47c-4e10-b30e-60d37a1254d2,,,,,,,,1,,1,,,1,3,3,17,Kelly Cristina Ribeiro Marques Cardoso,Mestrado,,,,,,,,28,,1,K4759508H7,,35,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0
176,ae62d19a-c74c-438c-83ef-f272b77c085c,,,,14,2,,,,1,3,,,2,,12,30,Lais Spíndola Garcêz,Doutorado,,,,,,,,13,,2,K4366526H0,,13,2021.0
177,02b6dbe2-0959-41f5-94e3-cdf349e3b21d,,,,1,3,1,2,1,2,,,,,,2,6,Jany Santos Souza Goulart,Doutorado,4,,1,,,,,,,,K4772427U3,1,16,2021.0
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0
179,65627c4b-1d3a-4617-ad13-179dd036115e,,,,,,,,,,,,,,,,2,Tasso Carvalho Barberino de Souza,Mestrado,,,,,,,,,,,K8069942A1,1,8,
180,fb1b9167-a56b-41a0-afbf-1df696d5863c,,,,,,,,1,1,1,,,1,2,4,11,Anderson Lins,Doutorado,2,2,2,14,,,,40,,,K4136521T7,8,29,2021.0
181,24ed0853-4f7d-4f57-89ae-0615e08a97e7,,,,2,,1,,,1,,,,,1,1,3,João Gabriel Lima da Silva,Doutorado,,2,,,,,,5,,,K4216604J7,3,,2017.0
182,bd931549-8ea5-45b2-b987-6ebb2558fbcc,,,,,,,,,,,,,2,,10,11,Pascoal Eron Santos De Souza,Especialização,,,,,,,,28,,1,K4424846Z1,7,18,2023.0
183,3d19d8e4-390d-4d92-8bd8-99fedbb90b9d,,,,,3,3,1,,,5,4,2,,1,1,27,Fábio Pinto Gomes,Pós-Doutorado,3,16,3,8,3,4,,2,,,K4723747Y9,,2,2006.0
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9bdab64e-4640-49f6-a4d5-72655950276e,,,,,,4,,1,1,,6,4,2,1,2,46,Ana Flávia Soares,Doutorado,,7,,,,,,6,,,K4468651E6,5,22,2017.0
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2613b6d7-d443-4c8e-af75-51f05899ab56,,,,,,,1,6,1,13,1,5,5,4,2,42,Alessandro Carlos Mesquita,Pós-Doutorado,3,20,5,9,,,,3,,,K4763150U9,4,7,2004.0
189,4da4cc15-56aa-4f0d-b0dc-2e7829537227,,,,3,,1,,,,,,,1,1,26,18,Léa Costa Santana Dias,Doutorado,1,13,,,,,,7,,11,K4770029E6,9,22,2015.0
190,b0b65baf-4669-4b0a-9371-0d92b57c51fe,1,,,1,2,2,6,,,,,,,1,3,4,Elias Cunha Bitencourt,Doutorado,,,,1,,,,3,,,K4711807Z0,,32,2019.0
191,b79483f7-993f-4ace-b99e-7965893f37b2,,,,,,1,,,,,1,1,,,1,,Claudio Leite De Santana,Doutorado,,,,,,,,2,,,K4246223P9,,3,2018.0
192,bc07152c-13a5-4fc1-9da7-d8fd49908a38,,,,1,1,,,,,,,,,,,1,Virgínia Queiroz Barreto,Doutorado,,,,,,,,,,,K4713664Z9,,,2016.0
193,f6dd4431-c79f-4c35-8983-7a3ae2a62c08,,,,10,13,3,1,,3,1,,,,1,1,48,Emanuella Gomes Maia,Doutorado,3,5,1,,,,,11,,4,K4439259Y6,11,51,2020.0
194,99806615-c864-413e-b7b0-7e73953f28c6,,,,,,,,,,,2,4,1,1,1,2,Luciano Cincurá Silva Santos,Doutorado,,,,,,,,7,,,K4775620Z0,2,7,2011.0
195,d25596f0-9727-402c-ac1b-d7a9038a1cad,,,,,2,2,,2,,,,1,,,2,2,Anders Jensen Schmidt,Doutorado,,1,3,1,,,,3,,,K4728060H0,12,1,2012.0
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,6a9408e8-2aab-414b-9700-49816ca2e620,,,,,2,2,1,1,,,,,,1,6,13,Rafaela Rocha De Oliveira,Mestrado,,,,,,,,5,,,K4480697D9,5,16,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0
199,cb6e7289-976e-484f-a932-3e8ef381d65b,,,,,,,,,,,,,,,4,,Ana Lícia De Santana Stopilha,Doutorado,,,,,,,,3,,,K4131658Y1,7,5,2015.0
200,407fedd4-1721-40dc-9b95-497e9bb185b7,,,,,,4,,2,1,,,,,,11,8,Ana Lúcia Nunes Pereira,Doutorado,,,2,1,,,,16,,,K4258559D1,2,17,2017.0
201,522353b9-f42b-40c7-a3d5-61aa6fcdd9e8,,,,,,1,1,1,2,1,,5,1,,,10,Michele Martins Corrêa,Pós-Doutorado,,16,3,11,,,,16,,,K4778494T7,5,1,2006.0
202,da0e77e5-49fb-409f-8d9d-2c3c4acdd3a3,,,,,,,,,3,,,,,,3,85,Luizdarcy De Matos Castro,Doutorado,7,32,13,15,,,,10,,,K4761608T6,,,2003.0
203,12babc2d-ef73-4b89-890f-8a499756ee5c,,,,2,,1,,,2,2,,1,1,,3,8,Paloma Andrade Pinheiro,Doutorado,,,,,,,,5,,15,K4214388Y4,4,11,2023.0
204,dc7821bc-3993-4254-a85e-a1317e5fd681,,,,1,,,,,1,,1,,,,1,2,Christiane Freitas Luna,Doutorado,,,3,,,,,2,,14,K4707283A7,1,20,2013.0
205,cae95305-8acb-4701-ae65-e3adeb50670a,,,,,,1,1,1,,,2,1,,,,1,Márcio Ramos Coutinho,Pós-Doutorado,,6,,,,,,5,,,K4713401Y3,,1,2010.0
206,31279073-de45-4f3c-8207-ab7c81634542,,,,1,4,2,1,,,1,1,,,3,2,,Antonio Almeida da Silva,Doutorado,1,3,1,1,,,,4,,,K4273411H0,3,11,2018.0
207,c1d36b52-9e1d-4a1b-a47e-65fefd9b283e,,,,7,,2,14,8,2,3,3,,3,,25,22,Silvana Silva de Farias Araujo,Pós-Doutorado,1,19,2,10,8,,,6,,4,K4121308H5,30,53,2014.0
208,450d6720-c3b9-4649-b6fc-440d27edc9bc,,,,,,,,,,3,,4,,,4,11,Gilmar Correia Silva,Doutorado,,9,,,,,,9,,,K4766831T1,,3,2015.0
209,026096c3-1805-435d-8b11-cb7f951cc19a,,,,1,,,,,,,,,,,1,4,Selma Soares de Oliveira,Doutorado,,,3,2,,,,,,1,K4133721J4,25,18,2018.0
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,92b5892c-b01a-4d1d-8868-df99f9afeaf9,,,,1,,,1,1,2,,4,,1,1,6,6,Aline Silva Gomes,Doutorado,2,11,2,1,,,,9,,,K4735272E8,15,91,2018.0
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,17c7c00e-618c-4423-8b61-37d2d1db15b6,,,,,,,,,,,,,,,,1,Clóvis Piáu Santos,Doutorado,,,,,,,,1,,2,K4131090J5,,3,2021.0
214,fc114508-1661-493f-afe8-2ff560bead61,,,,2,,,,1,,,1,,4,,5,1,Alan Da Silva Sampaio,Doutorado,3,13,,,,,,10,,,K4702955T3,10,8,2015.0
215,429fd21f-683f-4ef9-bbca-05351161f676,,,,6,,,,,,,,,2,,8,,Humberto Luiz Lima de Oliveira,Doutorado,,,4,3,,,,4,,,K4731689T6,13,14,2009.0
216,1ca4411b-2743-4d52-a69b-9874928e14b7,,,,,,1,,,,,,,,,,,Ana Cláudia Fagundes Oliveira Nobre Zanoni de Paula,Especialização,,,,,,,,3,,,K4333260T5,6,6,
217,61e2f727-559b-4704-a51c-5fb55037e663,,,,4,,1,3,1,3,1,,,,,3,7,Josefa Sônia Pereira Da Fonseca,Pós-Doutorado,,,6,6,,,,5,,,K4130768E0,7,20,2007.0
218,393485ac-6c01-4374-854a-09af793ed37b,,,,3,,,2,2,1,,1,,1,1,,6,Ana Luiza Sarno Castro,Doutorado,,,,,,,,,,,K4700390Z5,9,18,2017.0
219,9be3bc1d-ab81-4912-9978-3d8f6af3b278,,,,,,,,,,,,,,,1,1,Dora Teixeira Diamantino,Doutorado,,,,,,,,18,,,K4267303H0,6,5,2021.0
220,87b290cb-eab5-4cca-a76c-21d2c17e36bd,,,,,,,,,,,,,,,,,Rosana Santos Dórea,Mestrado,,,,,,,,,,,K4794455H6,,2,
221,a7fcf818-badb-4d0b-af7d-6b8d8b16e55f,,,,,,,,,,,,,,,,,Patrícia Rocha De Araújo,Mestrado,,,,,,,,3,,,K4718545D3,,2,
222,97a1f62c-45c3-4acb-81e6-18ece4d9d912,,,,,,,,,,,,,,,2,,Walter Von Czékus Garrido,Doutorado,,,,,,,,4,,,K4463708J3,2,1,2021.0
223,0b4b5a30-cac4-4080-8784-98bf6531855d,,,,1,,,,2,,,,,,,6,25,Cenilza Pereira dos Santos,Doutorado,2,7,,,,,,9,,,K4227846T8,1,20,2015.0
224,8d411676-ab49-4df9-8177-3818d410c55c,,,,5,,,,,,,,,,,2,1,Margarete De Souza Conrado,Doutorado,,,,,,,,11,,1,K4268349T6,,20,2013.0
225,1fb32ea4-8d29-4479-ab6f-53cb51a810b3,,,,1,1,,2,,1,,1,1,,3,6,17,Adriane Lizbehd Halmann,Doutorado,,,,9,,,,18,,,K4713941J7,,68,2011.0
226,0484fbd2-7a97-4708-ad03-2e34d1c7907d,,,,5,,1,,,1,,,1,3,,,,Jurandir Antônio Sá Barreto Junior,Pós-Doutorado,,,,,,,,,,,K4753123H1,,,2011.0
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,caabebe1-40f2-47dc-9443-0359c886b80b,,,,,,,,,,,,,,,2,,Maria de Fátima Lantyer Belo Araújo Gomes,Especialização,,,,,,,,,,,K4278187U9,,1,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,7ee52279-6027-4602-bd66-ff7b57dfaec7,,,,1,,,1,3,1,,,,,1,8,19,Adson Dos Santos Bastos,Doutorado,,3,,,,,,5,,3,K4227102H7,4,43,2021.0
231,541d6b2c-d0b3-4168-a5e1-5674ffaa04da,,,,,,,,,,,,,,,2,,Edna Ribeiro Marques Amorim,Doutorado,,,,,,,,,,,K4137053D5,4,8,2022.0
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0
233,e73c7aee-7e60-48c8-86d3-f0fa359707cc,,,,3,,,,,,,,,,1,5,2,Josinaldo Leal de Oliveira,Pós-Doutorado,,,,1,,,,,,,K4243876A6,,15,2015.0
234,c8c018d1-6641-42b6-a098-c5213ce88f7d,,,,,2,4,,,3,,,6,,,6,5,Vinícius De Amorim Silva,Doutorado,1,9,2,9,7,,,11,,3,K4758458U2,3,19,2012.0
235,97a5c3d1-672e-493d-a057-df69e6ad2248,,,,1,,,,,1,,1,,,,3,4,Marilecia Oliveira Santos,Doutorado,,,1,11,,,,23,,,K4708632H4,3,28,2010.0
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
237,240020eb-c154-4b17-9f97-5ac8bcb94adb,,,,,,,1,,,1,1,,1,,,5,Camila Macedo Lima Nagamine,Doutorado,,,,,,,,1,,1,K4164257P1,1,25,2022.0
238,e1645258-a5a2-41b8-badc-621554449de8,,,,,,,,,,,,,1,,,3,Marcelo Neves Costa,Especialização,,,,,,,,2,,,K4758291T6,,3,
239,12373d9f-3848-48f6-ac8c-1dec83bdb66e,,,,1,,,,,,,,,,,,,Mario De Jesus Ferreira,Doutorado,,,,4,,,,1,,,K4730900P1,1,1,2013.0
240,fffb2aba-c003-40b7-aa80-b6a11d1a7b0b,,,,,,,,,,,,,,,1,2,Glauce Maciel Barbosa Pereira,Doutorado,,,,,,,,5,,,K4421301H5,5,4,2012.0
241,b585bdd0-b92e-48cc-a563-48d03709a3ff,,,,1,,,,,1,,,,,4,2,3,Emanuel De Andrade Freire,Mestrado,,,,,,,,5,,,K4267421H5,1,,
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,6ed864cb-45ac-45e9-8fdf-63a12945512a,,,,,,,,,1,,,1,,,2,,Braulino Pereira De Santana,Doutorado,,,,,,,,9,,,K4125117H6,,,2010.0
245,1f0f11fb-357d-48cc-8c82-fd133985a8bd,,,,,,,,3,2,,1,3,,2,1,12,Marcelo Dos Santos Da Silva,Doutorado,,4,,,,,,10,,2,K4242903T4,11,9,2022.0
246,6f1eb3df-2256-4c68-ac82-5e67d45564bf,,,,8,,1,,,,,,,,1,9,1,Murilo Martins Camelo,Mestrado,,3,,,,,,37,,,K4298208P8,5,7,2018.0
247,d1d94f6a-b517-4558-8f1c-ffcbc6564def,,,,,,,,2,,,,,,1,1,3,Jaênes Miranda Alves,Pós-Doutorado,3,1,,,,,,,,,K4791093T2,,,2002.0
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0f9603a2-eb9d-4198-8d6d-9eeda93132c2,,,,2,30,6,1,3,,,,3,,3,2,2,Daniel Piotto,Doutorado,,1,1,1,4,2,,,,1,K4755981A0,6,,2011.0
250,3227e71c-7f54-4d28-be1a-e6809c2a1430,,,,2,,,,,,,,,,,3,4,Euvania Máira Silva Moura,Especialização,,,,,,,,,,,K4005104E7,2,11,
251,ee4b55fc-b443-46c3-a709-6abc3888bc37,,,,1,,1,2,3,5,1,,,,1,3,39,Milca Ramaiane Da Silva Carvalho,Doutorado,3,19,,,,,,6,,4,K4550111U1,4,21,2017.0
252,f2d58f11-221b-4f73-ab2d-c4d8ead1ddf0,,,,,,1,3,1,2,,2,1,,1,3,26,Socorro Aparecida Cabral Pereira,Doutorado,,,,,,,,12,,,K4774266T9,1,21,2019.0
253,004c5fb0-23b1-4ba4-95ad-bb9b2ef15545,,,,,,,,,,,,,,,1,,Ilka Maria Fernandes Soares,Doutorado,,,,,,,,1,,,K4777343Z5,,,2007.0
254,29957201-d8cb-4c7b-805d-113058a4779c,,,,,,,,,,,,,,,,,Caroline Rodrigues Castro,Mestrado,,,,,,,,,,,K4488943Z1,,19,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.0
256,e0a936ce-ad10-4212-92d8-7c9423e9448a,,,,,,,,,,,,,,,,1,Marcos Cézar Félix Ferreira,Mestrado,,,,,,,,,,,K4775679H6,,,
257,3aed4963-5ac1-459e-96ea-21cfc0ca830c,,,,5,,,,1,,,,,,3,3,2,Antonio Carlos Sanches Cardoso,Doutorado,,2,,,,,,8,,,K4737116P0,15,7,2011.0
258,f9e3215e-378b-49b8-a439-e5c19c1af5a8,,,,1,,1,2,,,2,1,1,,,4,77,Valdemiro Conceição Júnior,Doutorado,2,17,,,,,,,,,K4785044U1,8,17,1997.0
259,3f83e6e6-cf6b-402f-b651-f5ac8038ff4d,,3,,1,,,,,,,1,,,,,2,Franklin Rami Cavalcanti Oliveira Regis,Especialização,,,,,,,,46,,,K4731634E9,12,10,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0
261,83b707b7-5d6d-450c-9691-e8d26677b861,,,,,,,,,,,,,,,,,Thaís Cardoso,Especialização,,,,,,,,,,,K4239414J2,,70,
262,d934b925-6d80-4d5c-8eb7-01565327bb5e,,,,1,,,,1,1,,,1,,,3,,Letícia Telles Da Cruz,Pós-Doutorado,,,,,,,,2,,,K4779764D4,4,30,2017.0
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
264,1c74c0cd-58a1-48a6-a2a1-9b4fa6dac0e8,,,,,1,3,,,,,,,,,1,1,Hayaldo Copque Fraga De Oliveira,Doutorado,1,3,,,,,,14,,,K4432375Z3,1,15,2018.0
265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
266,37191dfa-73a4-45b6-ac07-0438c1c16e37,,,,,1,,1,1,2,2,2,1,,,,8,Camila Calhau Andrade Reis,Doutorado,,,,,,,,,,,K4400620Z2,,14,2015.0
267,db49473d-3add-42e2-92b6-5455d8a72d28,,,,3,25,2,5,2,1,1,1,,,3,,4,José Carlos Morante Filho,Doutorado,1,1,4,7,3,2,,1,,,K4485471E8,1,5,2016.0
268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0
269,29d67010-e4ba-4fed-accc-bb4efa77e0e0,,,,6,1,4,4,4,8,1,,,2,,10,4,Wbaneide Martins De Andrade,Doutorado,,8,1,2,8,4,,2,,,K4762600U6,2,9,2016.0
270,892b2313-1189-43f0-b920-3471dd15e9c7,,,,,,,1,,1,,,,2,,,,Robson Norberto Dantas,Doutorado,,,,,,,,1,,,K4792160P1,3,10,2010.0
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.0
272,04e5b349-19d8-488c-8ebd-f81f32cd1943,,,,,,,,1,,1,,,,,3,11,Jussara Almeida Midlej Silva,Pós-Doutorado,,,,1,1,,,4,,,K4758773H4,2,21,2008.0
273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0
274,d2278888-1d64-4a93-a651-63a2df23bcd3,,,,,,,,,1,2,,,1,,4,31,Fausta Porto Couto,Doutorado,,9,1,,,,,16,,,K4269354H6,16,44,2021.0
275,bd8dc89e-e1bf-4aac-9ba8-9471d785e8ea,,,,,,,,,,,,,,,,,Gianete Dutra Meira,Doutorado,,,,,,,,1,,,K4144483T1,,2,2016.0
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,17ff688f-141b-46d0-8d3f-55fa22f9ec02,,,,,1,3,,1,,2,1,,1,1,,2,Raonei Alves Campos,Pós-Doutorado,1,,,,,,,,,,K4710488D8,,3,2013.0
278,ece1f457-74d9-4104-b6b8-f6c2c086302e,,,,4,7,1,1,2,2,,1,,,,6,7,Eliana Povoas Pereira Estrela Brito,Doutorado,,9,2,30,5,3,,,,,K4798653Y9,33,13,2003.0
279,20fc7533-6abc-4656-be51-30ed9e5485b5,,,,,,,,,,,,,,1,4,18,Liz Sandra Souza e Souza,Doutorado,2,1,,,,,,21,,3,K4206061Z6,11,13,2022.0
280,9315ae79-f364-491f-9cc2-5626850b501a,,,,,1,,,,,1,,,,,,2,Cícero Alfredo Da Silva Filho,Doutorado,,4,,3,,,,2,,,K4777663A3,,1,2013.0
281,e8bbdc04-e061-40d9-83a3-b68f514ef914,,,,2,,,,,,1,,,,,3,,Adilson Da Silva Correia,Doutorado,,,,,,,,7,,2,K4776409J6,6,25,2023.0
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,ff9ee6fa-2525-4693-ba90-1586e76d0df4,,,,2,,,1,1,3,2,1,,1,,,11,Lívia Pinheiro Pereira,Mestrado,,2,,,,,,13,,2,K4485588Y1,2,4,
284,0552f5a9-4127-4283-9350-666d5aac4bfc,,,,,,,,5,,8,2,12,2,,5,41,Miriã Cristina Pereira Fagundes,Pós-Doutorado,3,4,2,5,1,,,6,,,K4476690Y3,3,3,2017.0
285,3d08bf8a-c30d-4f14-b563-9ec66b53d8ee,,,,1,,,1,1,,,,,7,1,,3,Walter Duarte De Araujo Filho,Doutorado,,,,,,,,,,,K4783672U8,,,2013.0
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5cabaa34-6b49-49a2-ae44-fdc680dabdc7,,,,,,,,,,,,,,,,,Jaciara Ornélia Nogueira De Oliveira,Pós-Doutorado,,,1,2,,,,,,,K4734760H5,1,6,2004.0
288,9107540e-7434-480a-ac5b-e520075b097e,,,,,,,,,,,,,,,10,,Raysa Messias Barreto de Souza,Especialização,,,,,,,,,,,K4406902U0,8,3,
289,542c39e4-e0f5-43d7-987e-818f127d4a48,,,,,,,,,,,,,,2,,3,Rebeca Dourado Gonçalves,Doutorado,,1,,,,,,,,3,K4713532U1,4,5,2013.0
290,e3d19280-634d-41df-bfa1-83d7c5e8b86b,,,,3,,,,1,7,4,3,,1,4,9,34,Mariana de Oliveira Araujo,Doutorado,1,4,2,,,,,7,,6,K4594842J2,4,63,2021.0
291,7a6cac3b-0b9c-4078-b157-549739e7dc71,,,,1,,,,,,,,,,,2,3,Renato Ribeiro Daltro,Pós-Doutorado,,,2,,,,,,,,K4759828T9,,3,2009.0
292,1e207662-e59e-4dcf-a812-5439013f692f,,,,,,,,,,,,,,,,1,Aparecida Do Carmo Zerbo Tremacoldi,Doutorado,,4,,,,,,2,,,K4790728Z4,2,5,2003.0
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,afd5cd68-3bfb-4269-8753-2c0bd54e74af,,,,,,1,,2,2,2,,1,,3,2,34,Eltamara Souza Da Conceição,Pós-Doutorado,1,22,3,5,,,,9,,6,K4790616H6,9,21,2011.0
295,a2e6cb74-ecef-4ea0-af24-603af9c8a014,,,,,,,,,,,,,,,,,Ana Teresa Amoedo Martinez,Graduação,,,,,,,,2,,,K4130208D1,,34,
296,38836b34-2940-4016-b70b-8ab0639ac51d,,,,,8,3,5,4,,2,1,,,,1,6,Gastón Andrés Fernandez Giné,Pós-Doutorado,1,7,,7,1,2,,,,,K4769434T4,,15,2009.0
297,1c225f79-acc5-4ec2-9f18-4904b169d448,,,,1,,,,,,,2,,,2,,3,Rosana Carvalho da Silva Ghignatti,Doutorado,,,,,,,,17,,1,K4511636E7,5,9,2023.0
298,8b78bbec-f912-462f-ba9f-4b75e23d538c,,,,,,,,,,,,,,,,,Dariana Viegas Andrade Penteado,Mestrado,,,,,,,,3,,,K4452895E5,4,18,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,75a7f84b-4271-4b8d-9f8a-a2778f7f1287,,,,6,,,1,4,9,,5,,1,,18,15,Sinara de Lima Souza,Pós-Doutorado,,7,3,12,1,,,5,,,K4755536T0,2,16,2009.0
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,3e6d781b-c884-422b-b556-05db17e2cbfb,,,,4,,,1,2,,,,,,,2,,José Fábio Da Silva Albuquerque,Doutorado,4,10,,,,,,9,,2,K4244137U5,,6,2012.0
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,30eb6f66-0769-4052-a3fb-e53057a335eb,,,,,,1,,,,,,,,,4,,Carlos Eduardo Behrmann Rátis Martins,Doutorado,,4,,,,,,26,,,K4233526T9,28,20,2017.0
308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0
309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,dc072aec-1df0-42f6-9a09-b28f989ed579,,,,1,,,,,,,,,,,,,Ricardo Barros Torres,Mestrado,,,,,,,,4,,6,K4322587J6,,9,
311,1d80e985-7581-4966-904b-5a6f03ec3ca0,,,,,1,,,,,,,,,,,,Catarina Nunes Bittencourt,Mestrado,,,,,,,,19,,,K4533596H0,1,4,
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,410975f9-b45a-4806-9cc6-9dd61b9c8370,,,,,9,12,7,3,2,9,4,2,1,4,2,12,Ronan Xavier Corrêa,Pós-Doutorado,2,9,6,19,12,18,,2,,,K4723678U8,7,32,1999.0
315,1216f5cb-302f-4794-83b1-e05370313f54,,,,,,,,,,,,,,,,2,Fabrizio Leandro Fonsêca Fiscina,Mestrado,,,,,,,,2,,,K4759092P6,2,3,2012.0
316,1b982aef-8191-401b-b96f-a5eb2d4d38f1,,,,1,,,,,,,,,,,,,Anaci Carneiro De Sant'ana,Especialização,,,,,,,,1,,2,K4277001J5,4,4,
317,87d0d6de-0be6-4e1d-af09-46e856c6f59c,,,,5,,,4,1,1,,,4,,,2,,Wilson Da Silva Santos,Doutorado,,,2,2,,,,,,,K4775084D2,4,3,2016.0
318,070a9733-8e49-41db-89a8-5540750cdd17,,,,1,,,,1,8,1,2,,2,,6,24,Ana Paula Pessoa De Oliveira,Doutorado,2,7,3,2,,,,,,,K4767665U2,3,2,2009.0
319,cda8e2e2-5fb0-4af5-a5fe-9ebbb27d2318,,3,,,5,6,3,3,5,,2,2,1,2,,2,Ivan Bezerra Allaman,Doutorado,,,1,,,,,2,,,K4719531J1,2,,2011.0
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
322,c1ddaa55-7f37-478d-8a06-e2bc0bfa1e01,,,,4,,,5,,,,,,,2,5,1,Maria Cristina Rangel,Doutorado,,,,,,,,15,,3,K4728969D1,3,5,2013.0
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0
324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
